cell_name	average_expression	binary_call	time_point_expression
ABalapapa	-412	0	-1422,-388,6072,5177,-3112,-1922,1588,-2056,-5064,-632,-1472,-2588,819,-826,2916,-657,3056,-20,-1787,-2244,75,1417,-1962,900,-1419,-1631,-12,-2006,-2343,1439,-913,170,60,-1271,592,215,-1024,-3245,-542
ABalapapaa	945	0	2067,881,379,1364,3246,-487,901,3296,1431,1754,91,-2608,-3103,6767,-1513,2931,354,-187,1160,2966,5172,-6010,887
ABalapapap	-1203	0	-350,-7138,-4883,2555,2348,-559,1593,720,-1531,-2686,-6245,-1032,-198,957,-1464,-1262,-1179,-3433,-3494,3290,2323,-4920,-1071
ABalapapp	-367	0	1769,708,3314,-1244,1537,1506,623,2456,-1706,2490,2312,-390,-2761,-1712,-399,-1790,-1616,-2385,-4295,-1445,1462,1203,1067,-360,48,-4789,-1184,-2648,-2409,-562,2406,-2914,-3766,2412,215
ABalapappa	87	0	-3211,-1364,3083,3702,-1904,3130,3234,1643,643,2535,156,-743,244,2655,-1229,-1612,-1156,3759,1134,-2091,489,-1415,-702,-2619,-2281,-2825,-898
ABalapappp	-803	0	716,1075,-706,-2358,-2249,-902,1186,-1275,-4741,-6469,464,433,-3211,887,-3437,829,1219,313,-532,1438,3461,-1794,-1404,-886,206,-2719,-1221
ABalapp	-1260	0	404,-2075,-1492,119,670,-1590,-1639,-1191,-3473,-67,-1359,-2069,-2098,-1567,-514,-312,-2581,-2573,-559,-844,-1117,-3194,150
ABalappa	-249	0	621,546,-2283,-865,-831,2433,-1854,-3369,-1291,2483,-246,-1292,-657,-2944,-587,-1072,-636,4248,-1834,2024,-3177,698,-1727,1154,-250,-559,794,1018,2313,-317
ABalappaa	-739	0	-1786,-2338,-548,512,4036,511,-1483,-2036,451,-3885,-1001,-3147,-439,1345,218,-2146,-387,-1620,-3068,-3741,179,-908,1730,337,1422,-2443,784,-940,-3462,-130,-3126,1245,-269,-1637,-375,-598,-1940,-482,2428,-1402,-151
ABalappaaa	-372	0	-1503,-338,-2450,-4128,496,-1187,2303,2617,48,-1431,3076,-505,-2326,2157,-5898,3116
ABalappaap	490	0	121,2026,1724,4946,1260,-889,1449,2946,1291,309,-131,533,1015,-6042,-2242,-481
ABalappap	-679	0	738,-3151,-3875,-302,-1078,128,-1502,-1402,320,-1093,895,-6244,-3887,140,3623,-2120,1051,-2516,3215,925,1654,-317,-1571,661,-4822,-787,-3196,-23,2260,403,-523,1472,-1896,1677,-2608
ABalappapa	-12	0	4068,1195,490,-1451,4957,2319,-2089,-3026,425,2911,1391,-123,323,1023,-1350,-4814,143,-2085,-1694,-879,1379,-3369
ABalappapp	-442	0	-136,-567,-1748,681,-3023,65,-283,-2284,2358,-896,606,3563,48,2517,-1054,-4189,-40,-1046,-965,-3856,3085,-2563
ABalappp	-1024	0	-1397,-1976,-3135,-958,-692,-1238,210,-742,-1540,-1155,-98,-1619,1073,341,-103,-1166,-4379,1294,-505,-1520,-1619,-942,-269,-229,-3226
ABalapppa	-523	0	2427,1274,-794,627,-599,-335,120,1889,475,-863,-1576,-796,-1055,3201,-3694,2155,-3629,-1146,-104,-2007,970,1005,-1942,-3980,-2972,936,831,-3708,-3370,-1604,-1094,-864,1098,1344
ABalapppaa	-1143	0	-1224,-2580,4527,450,-3367,-104,-894,-2968,-2613,2337,-3825,973,-4896,-3009,2443,-2297,-5261,-823,-2371,-1503,-1003,-2946,648,1200,-2001,1170,-2134,63
ABalapppap	-1256	0	1548,181,-200,-686,-2754,183,2491,-5560,3459,210,820,-3108,-69,-2272,-1899,-5422,-6835,-1063,-2253,-5453,1293,-2662,790,-1505,558,1277,-1208,-5017
ABalapppp	-992	0	-947,1340,1070,-742,-457,700,-1280,1123,-1926,-1753,-2053,-1325,-1383,-3379,-2784,532,744,-2163,-3965,-1008,-542,-1600,535,-2564,-1528,-2379,-341,-2155,525,-1555,1256,-1775,-959
ABalappppa	-149	0	1196,2399,-1334,2651,-1864,-1914,-827,-1555,211,-2902,3351,-366,-1070,-1816,-4818,-3932,5078,2346,-3358,-3975,-802,2173,389,757,3216,-2817,2869,1614,793
ABalappppp	-355	0	925,-774,95,4914,69,2515,-1928,1900,-180,-2483,-1955,-2131,-2901,1159,2621,-4031,-1967,348,2334,-1668,279,896,-3119,-496,-2767,-1512,-1681,900,334
ABalp	-2375	0	-2168,-2950,-1239,-3366,-2583,-1982,-1641,-3221,-3299,-3753,-2258,-1306,-1112
ABalpa	-2741	0	-4021,-3963,-4361,-4257,-4780,-1952,-2265,-3682,-1810,-2311,-1979,-2444,-1580,-3086,-2074,-2874,-1706,-1900,-1025
ABalpaa	-1014	0	-562,-4453,-741,353,-1366,-25,1893,-4339,1379,414,-604,-521,-111,-2093,742,-2514,-1458,-2193,-2451,-1021,-1075,-1555
ABalpaaa	-1714	0	-1006,-498,-3541,-2448,-1414,-233,-1626,407,-2152,-3453,-1879,-2820,-824,-1633,-2462,1166,-1235,-1145,-1402,-2384,-1273,-1422,-853,-1209,-2690,-2056,-3598,-2951,-1216,-3582
ABalpaaaa	-1254	0	-2890,-962,3123,-2795,-2534,173,-33,-231,1256,-3849,43,-489,-3609,-5015,728,-1696,-762,-1028,-633,-704,-2918,-4372,2311,-522,-1853,-7444,271,-927,-4205,149,1398,-452,-3410,1322,-2804,253,-766,-1774
ABalpaaaaa	19	0	772,825,-818,-2398,-815,2612,-864,-1012,-365,-1737,291,2930,-2162,-1493,309,-934,-1957,2690,2747,1758
ABalpaaaap	-1730	0	-3081,-3828,-2245,120,-3142,-1447,2569,-3389,1707,688,-1203,-2937,-3882,-1611,-1177,-1650,-5438,-1069,-1706,-1888
ABalpaaap	-2338	0	709,-368,1001,-1712,-5893,-357,-6033,-1104,-2253,-1036,-2332,-2258,-4101,-4932,-2934,-3097,-1887,-2567,-3468,-4059,-3763,-4934,-2246,-3155,-3603,-3082,-2217,-1712,-3034,1094,184,-2599,-4949,-2658,-3400,-1422,2116,-784
ABalpaaapa	-2262	0	234,-3713,-1907,1544,-3692,-6015,-1955,-965,-1937,-3799,-3534,-3525,-1396,-1063,-3321,-4037,-844,-3528,-1764,-16
ABalpaaapp	-2006	0	-2653,1103,-225,2783,-2984,-1125,-2084,-251,-2358,-4996,-4178,-3767,-2966,-3677,-533,-1486,-3558,-3726,-2472,-968
ABalpaap	-1643	0	437,-154,-501,-546,-1838,-1691,-1043,-2530,-2555,-1284,-457,-2263,-2005,-2685,-540,-3734,-1276,-1712,-4740,-1851,-1967,-2773,-2904,-2464,1994
ABalpaapa	-2222	0	1084,-1047,-1705,-3323,-2172,-1426,-80,-481,-3446,-3530,-3847,-2022,-4826,-4683,420,-3660,-6004,-4929,-1983,-2683,-3428,-111,-1064,-1533,-3988,273,-854,-4258,-2983,595,-1197
ABalpaapaa	-807	0	1116,41,-3961,2981,-50,-900,-2931,-394,-3861,-3656,-1503,5288,2088,-385,-1453,-445,-2476,-2807,-4373,-2049,-185,-2205,-782,491,2968,-2834,3345,1048,-3336,-1007,-125,-3483
ABalpaapap	-1873	0	505,-791,1487,-1969,-3481,-2401,-2821,898,-2056,-5222,-559,572,-1650,-1245,-1372,-3324,-1923,-6300,-3214,-3611,-248,-1294,-4487,-1235,86,-2324,-2488,-1717,-2118,-2352,-1152,-2132
ABalpaapp	-1702	0	-1971,-400,-183,-3034,-2249,-2190,-2110,-1895,-1694,-2864,-2756,-1362,-2943,-580,-118,-364,-2159,-2214,154,-439,-1564,-2275,-693,-5455,-2652,-2625,-880,-1445,-218,-1236,-908,-345,-2750,-4683,24,-2317,-1333,-1939
ABalpaappa	-1670	0	-382,-4505,-4754,-2232,896,-253,45,1714,-3749,85,-7047,-465,-3085,1046,-3292,-2619,-2077,-289,-3935,-5303,-1770,-1844,59,-858,2858
ABalpaappp	-3277	0	-4726,-754,-2581,-1988,-5251,-3087,-3270,-6020,-1386,-5342,740,-1986,-5535,-5554,-2713,-3961,-2022,-1086,-5242,-3872,1019,-8460,-6346,-878,-1626
ABalpap	-2149	0	-4649,-1911,-3625,-1312,-2591,358,-1088,-2475,-3274,-961,-1713,-2432,-3623,-3635,-2116,-1844,-2644,-3262,-1614,-544,-38,-2294
ABalpapa	-1498	0	-809,758,-3926,-4607,-1827,-1703,-2907,747,-4383,-2183,-1147,-906,-3508,-3165,-1640,-891,-2633,-2333,-160,-874,-432,-49,-2469,-1310,1198,696,-365,-1110
ABalpapaa	15870	1	-1515,22,2957,3497,6042,7655,8714,12162,13404,16076,13693,11037,18627,15901,15651,16775,16933,15008,14324,23179,24087,20601,23571,27282,24869,25245,24647,22803,19951,22841,25377,25320,16166,24277,17322,5408,7282
ABalpapaaa	15525	1	3096,3981,14569,14489,20050,16295,18502,19926,22416,22059,17904,16846,19851,17037,21393,16241,15025,14563,17470,8523,16778,9280,10791
ABalpapaap	12574	1	5312,5153,10408,8650,17308,13285,17368,12744,18495,16723,11880,11637,18796,14346,17346,16187,13171,16882,9156,10072,5912,11751,6614
ABalpapap	12824	1	209,177,-1179,4357,4672,8157,7407,14356,9206,12011,16268,15790,16455,11380,16224,12734,13265,16251,15950,17056,15322,13815,21323,15193,15130,14226,17429,17831,21120,22503,16536,17542,18680,12943,16294,2897,4948
ABalpapapa	9569	1	-1750,2857,714,9456,13451,12869,8466,13571,14558,11398,14890,8203,12347,11226,13098,9374,8607,10214,9879,9545,8963,9665,8482
ABalpapapp	8539	1	-1242,3489,3992,3116,12674,10358,10608,8992,8881,9706,9055,15119,5638,10595,10019,10433,15971,9148,11133,8468,9200,4910,6145
